user_id,persona,date,merchant,item,kategori,qty,nominal,total_harga,payment_method,combined_text,spending_level,month,day_name,is_weekend,hour,time_category,item_length,word_count,is_digital_payment
U004,ibu_rumah_tangga,2024-10-16 19:44:00,miniso,miniso sisir rambut wanita hair brush massage comb anti static comb,kebutuhan rumah,1,19503,19503,dana,miniso miniso sisir rambut wanita hair brush massage comb anti static comb,low,10,wednesday,0,19,night,67,12,1
U002,karyawan,2024-10-16 20:14:00,indomaret,chitato sapi panggang,makanan & minuman,2,12260,24520,qris,indomaret chitato sapi panggang,low,10,wednesday,0,20,night,21,4,1
U003,mahasiswa,2024-10-16 20:48:00,eparking,bayar parkir digital,transport,1,5202,5202,gopay,eparking bayar parkir digital,low,10,wednesday,0,20,night,20,4,1
U004,ibu_rumah_tangga,2024-10-16 21:56:00,pln,token listrik 100k,tagihan & utilitas,1,103819,103819,qris,pln token listrik 100k,medium,10,wednesday,0,21,night,18,4,1
U002,karyawan,2024-10-16 23:06:00,xxi,tiket bioskop regular,hiburan,1,51000,51000,cash,xxi tiket bioskop regular,medium,10,wednesday,0,23,night,21,4,0
U004,ibu_rumah_tangga,2024-10-17 01:38:00,miniso,miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,kebutuhan rumah,2,109931,219862,qris,miniso miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,high,10,thursday,0,1,night,91,16,1
U002,karyawan,2024-10-17 04:58:00,grab,grabbike,transport,1,23237,23237,dana,grab grabbike,low,10,thursday,0,4,night,8,2,1
U004,ibu_rumah_tangga,2024-10-17 09:39:00,shopee official store,suplemen madu premium quality,kesehatan,1,206708,206708,debit card,shopee official store suplemen madu premium quality,high,10,thursday,0,9,morning,29,7,0
U002,karyawan,2024-10-17 12:48:00,bluebird,taksi bluebird,transport,1,74971,74971,ovo,bluebird taksi bluebird,medium,10,thursday,0,12,afternoon,14,3,1
U004,ibu_rumah_tangga,2024-10-17 16:22:00,k24,lameson 4mg tablet,kesehatan,1,6771,6771,qris,k24 lameson 4mg tablet,low,10,thursday,0,16,evening,18,4,1
U002,karyawan,2024-10-17 19:35:00,xxi,tiket bioskop regular,hiburan,1,54432,54432,cash,xxi tiket bioskop regular,medium,10,thursday,0,19,night,21,4,0
U004,ibu_rumah_tangga,2024-10-17 19:51:00,shopee official store,voucher internet premium quality,tagihan & utilitas,1,56069,56069,dana,shopee official store voucher internet premium quality,medium,10,thursday,0,19,night,32,7,1
U003,mahasiswa,2024-10-17 20:20:00,spbu vivo,revvo 90,transport,1,114333,114333,qris,spbu vivo revvo 90,medium,10,thursday,0,20,night,8,4,1
U004,ibu_rumah_tangga,2024-10-17 23:10:00,shopee official store,token listrik premium quality,tagihan & utilitas,1,51805,51805,cash,shopee official store token listrik premium quality,medium,10,thursday,0,23,night,29,7,0
U003,mahasiswa,2024-10-18 01:48:00,superindo,nugget fiesta,makanan & minuman,1,38463,38463,cash,superindo nugget fiesta,low,10,friday,0,1,night,13,3,0
U002,karyawan,2024-10-18 04:28:00,superindo,telur ayam 1kg,makanan & minuman,1,32469,32469,gopay,superindo telur ayam 1kg,low,10,friday,0,4,night,14,4,1
U004,ibu_rumah_tangga,2024-10-18 13:50:00,pdam,tagihan air bulanan,tagihan & utilitas,1,90960,90960,debit card,pdam tagihan air bulanan,medium,10,friday,0,13,afternoon,19,4,0
U002,karyawan,2024-10-18 15:33:00,miniso,miniso parfume men mystic edt parfum pria 50ml,belanja,1,74280,74280,cash,miniso miniso parfume men mystic edt parfum pria 50ml,medium,10,friday,0,15,evening,46,9,0
U002,karyawan,2024-10-18 20:51:00,gramedia,novel best seller,hiburan,1,91362,91362,dana,gramedia novel best seller,medium,10,friday,0,20,night,17,4,1
U004,ibu_rumah_tangga,2024-10-18 22:05:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,150504,150504,ovo,bpjs iuran bpjs kesehatan,medium,10,friday,0,22,night,20,4,1
U002,karyawan,2024-10-18 22:45:00,steam,top up steam wallet,hiburan,1,116408,116408,dana,steam top up steam wallet,medium,10,friday,0,22,night,19,5,1
U005,anak_sultan,2024-10-19 00:19:00,gramedia,novel best seller,hiburan,1,105409,105409,dana,gramedia novel best seller,medium,10,saturday,1,0,night,17,4,1
U003,mahasiswa,2024-10-19 01:06:00,indomaret,roti sari roti coklat,makanan & minuman,1,9882,9882,cash,indomaret roti sari roti coklat,low,10,saturday,1,1,night,21,5,0
U004,ibu_rumah_tangga,2024-10-19 01:47:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,4,92358,369432,dana,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,10,saturday,1,1,night,90,16,1
U002,karyawan,2024-10-19 06:13:00,disney hotstar,langganan disney bulanan,hiburan,1,67753,67753,cash,disney hotstar langganan disney bulanan,medium,10,saturday,1,6,morning,24,5,0
U003,mahasiswa,2024-10-19 07:26:00,shell,shell super,transport,1,150199,150199,gopay,shell shell super,medium,10,saturday,1,7,morning,11,3,1
U004,ibu_rumah_tangga,2024-10-19 14:50:00,k24,fundifar tablet,kesehatan,1,7062,7062,ovo,k24 fundifar tablet,low,10,saturday,1,14,afternoon,15,3,1
U001,anak_kos,2024-10-20 07:51:00,superindo,apel fuji 1kg,makanan & minuman,2,37329,74658,ovo,superindo apel fuji 1kg,medium,10,sunday,1,7,morning,13,4,1
U003,mahasiswa,2024-10-20 09:43:00,gojek,goride,transport,1,22010,22010,ovo,gojek goride,low,10,sunday,1,9,morning,6,2,1
U002,karyawan,2024-10-20 13:41:00,traveloka,tiket pesawat domestik,transport,1,771730,771730,gopay,traveloka tiket pesawat domestik,high,10,sunday,1,13,afternoon,22,4,1
U002,karyawan,2024-10-20 15:20:00,grab,grabbike,transport,1,26284,26284,cash,grab grabbike,low,10,sunday,1,15,evening,8,2,0
U002,karyawan,2024-10-20 16:32:00,miniso,miniso lipstik liptint implora crush lip ms glow crayon lipstick tahan lama premium,belanja,3,40892,122676,qris,miniso miniso lipstik liptint implora crush lip ms glow crayon lipstick tahan lama premium,medium,10,sunday,1,16,evening,83,14,1
U003,mahasiswa,2024-10-20 21:44:00,fotokopi jaya,fotokopi dokumen,pendidikan,1,2834,2834,dana,fotokopi jaya fotokopi dokumen,low,10,sunday,1,21,night,16,4,1
U002,karyawan,2024-10-20 22:03:00,gojek,goride,transport,1,21927,21927,cash,gojek goride,low,10,sunday,1,22,night,6,2,0
U004,ibu_rumah_tangga,2024-10-21 00:52:00,youvit store,youvit multivitamin gummy adult,kesehatan,1,135426,135426,dana,youvit store youvit multivitamin gummy adult,medium,10,monday,0,0,night,31,6,1
U005,anak_sultan,2024-10-21 05:43:00,miniso,miniso eva padded sandal dalam ruangan anti slip sendal,belanja,2,29392,58784,gopay,miniso miniso eva padded sandal dalam ruangan anti slip sendal,medium,10,monday,0,5,morning,55,10,1
U004,ibu_rumah_tangga,2024-10-21 17:04:00,laundryklin,laundry kiloan 3kg,kebutuhan rumah,3,21744,65232,ovo,laundryklin laundry kiloan 3kg,medium,10,monday,0,17,evening,18,4,1
U003,mahasiswa,2024-10-21 19:00:00,indomaret,roti sari roti coklat,makanan & minuman,1,10203,10203,cash,indomaret roti sari roti coklat,low,10,monday,0,19,night,21,5,0
U004,ibu_rumah_tangga,2024-10-21 23:07:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,1,98576,98576,ovo,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,10,monday,0,23,night,118,19,1
U002,karyawan,2024-10-21 23:20:00,eparking,bayar parkir digital,transport,1,4805,4805,dana,eparking bayar parkir digital,low,10,monday,0,23,night,20,4,1
U005,anak_sultan,2024-10-22 00:43:00,miniso,miniso lipstik liptint implora crush lip ms glow crayon lipstick tahan lama premium,belanja,2,36208,72416,qris,miniso miniso lipstik liptint implora crush lip ms glow crayon lipstick tahan lama premium,medium,10,tuesday,0,0,night,83,14,1
U002,karyawan,2024-10-22 02:12:00,netflix,langganan netflix mobile,hiburan,1,51879,51879,debit card,netflix langganan netflix mobile,medium,10,tuesday,0,2,night,24,4,0
U001,anak_kos,2024-10-22 02:30:00,indomaret,chitato sapi panggang,makanan & minuman,1,12642,12642,gopay,indomaret chitato sapi panggang,low,10,tuesday,0,2,night,21,4,1
U002,karyawan,2024-10-22 02:37:00,transjogja,tiket bus transjogja,transport,1,3778,3778,qris,transjogja tiket bus transjogja,low,10,tuesday,0,2,night,20,4,1
U001,anak_kos,2024-10-22 08:06:00,gojek,goride,transport,1,21211,21211,debit card,gojek goride,low,10,tuesday,0,8,morning,6,2,0
U002,karyawan,2024-10-22 08:51:00,youtube premium,langganan youtube premium,hiburan,1,74317,74317,ovo,youtube premium langganan youtube premium,medium,10,tuesday,0,8,morning,25,5,1
U003,mahasiswa,2024-10-22 10:33:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,51952,51952,ovo,shopee official store buku catatan a5 premium quality,medium,10,tuesday,0,10,morning,31,8,1
U004,ibu_rumah_tangga,2024-10-22 15:38:00,miniso,miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,kebutuhan rumah,4,34635,138540,ovo,miniso miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,medium,10,tuesday,0,15,evening,81,13,1
U005,anak_sultan,2024-10-22 22:46:00,miniso,miniso lipstik liptint implora crush lip ms glow crayon lipstick tahan lama premium,belanja,1,41395,41395,gopay,miniso miniso lipstik liptint implora crush lip ms glow crayon lipstick tahan lama premium,low,10,tuesday,0,22,night,83,14,1
U001,anak_kos,2024-10-23 01:16:00,parkir malioboro,parkir motor,transport,1,2811,2811,qris,parkir malioboro parkir motor,low,10,wednesday,0,1,night,12,4,1
U001,anak_kos,2024-10-23 02:43:00,miniso,miniso teko 700ml soda lime glass teapot teko teh dengan saringan,makanan & minuman,1,41186,41186,cash,miniso miniso teko 700ml soda lime glass teapot teko teh dengan saringan,low,10,wednesday,0,2,night,65,12,0
U004,ibu_rumah_tangga,2024-10-23 05:06:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,1,77674,77674,cash,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,medium,10,wednesday,0,5,morning,78,12,0
U001,anak_kos,2024-10-23 07:59:00,indomaret,aqua 600ml,makanan & minuman,1,3002,3002,dana,indomaret aqua 600ml,low,10,wednesday,0,7,morning,10,3,1
U002,karyawan,2024-10-23 08:34:00,miniso,miniso set teh sederhana 5pcs set teh ketel kaca teapot dengan 4pcs gelas praktis,makanan & minuman,1,74392,74392,gopay,miniso miniso set teh sederhana 5pcs set teh ketel kaca teapot dengan 4pcs gelas praktis,medium,10,wednesday,0,8,morning,81,15,1
U004,ibu_rumah_tangga,2024-10-23 10:47:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,135838,135838,qris,bpjs iuran bpjs kesehatan,medium,10,wednesday,0,10,morning,20,4,1
U003,mahasiswa,2024-10-23 10:53:00,superindo,telur ayam 1kg,makanan & minuman,1,36704,36704,dana,superindo telur ayam 1kg,low,10,wednesday,0,10,morning,14,4,1
U004,ibu_rumah_tangga,2024-10-23 13:19:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,4,31399,125596,dana,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,medium,10,wednesday,0,13,afternoon,116,18,1
U002,karyawan,2024-10-23 22:47:00,gojek,goride,transport,1,22910,22910,qris,gojek goride,low,10,wednesday,0,22,night,6,2,1
U004,ibu_rumah_tangga,2024-10-24 00:05:00,miniso,miniso sisir rambut wanita hair brush massage comb anti static comb,kebutuhan rumah,4,20575,82300,qris,miniso miniso sisir rambut wanita hair brush massage comb anti static comb,medium,10,thursday,0,0,night,67,12,1
U004,ibu_rumah_tangga,2024-10-24 00:13:00,pdam,tagihan air bulanan,tagihan & utilitas,1,87413,87413,debit card,pdam tagihan air bulanan,medium,10,thursday,0,0,night,19,4,0
U004,ibu_rumah_tangga,2024-10-24 02:18:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,3,92727,278181,gopay,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,high,10,thursday,0,2,night,118,19,1
U005,anak_sultan,2024-10-24 04:23:00,miniso,miniso produk terkenal sandal kamar mandi pria sandal mandi lembut sandal karet pasangan warna solid sandal,belanja,1,29861,29861,qris,miniso miniso produk terkenal sandal kamar mandi pria sandal mandi lembut sandal karet pasangan warna solid sandal,low,10,thursday,0,4,night,107,17,1
U002,karyawan,2024-10-24 05:07:00,netflix,langganan netflix mobile,hiburan,1,52577,52577,ovo,netflix langganan netflix mobile,medium,10,thursday,0,5,morning,24,4,1
U001,anak_kos,2024-10-24 10:14:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,1,90798,90798,cash,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,10,thursday,0,10,morning,118,19,0
U005,anak_sultan,2024-10-24 11:30:00,timezone,top up kartu game,hiburan,1,109106,109106,debit card,timezone top up kartu game,medium,10,thursday,0,11,afternoon,17,5,0
U002,karyawan,2024-10-24 12:49:00,warmindo,kopi hitam,makanan & minuman,1,6423,6423,cash,warmindo kopi hitam,low,10,thursday,0,12,afternoon,10,3,0
U002,karyawan,2024-10-24 14:36:00,steam,top up steam wallet,hiburan,1,121293,121293,cash,steam top up steam wallet,medium,10,thursday,0,14,afternoon,19,5,0
U005,anak_sultan,2024-10-24 15:16:00,indomaret,aqua 600ml,makanan & minuman,1,4655,4655,cash,indomaret aqua 600ml,low,10,thursday,0,15,evening,10,3,0
U002,karyawan,2024-10-24 19:18:00,superindo,susu ultra milk 1l,makanan & minuman,2,29547,59094,gopay,superindo susu ultra milk 1l,medium,10,thursday,0,19,night,18,5,1
U004,ibu_rumah_tangga,2024-10-25 04:55:00,shopeepay,bayar tagihan listrik,tagihan & utilitas,1,181582,181582,qris,shopeepay bayar tagihan listrik,medium,10,friday,0,4,night,21,4,1
U005,anak_sultan,2024-10-25 05:28:00,spotify,spotify premium individual,hiburan,1,65365,65365,cash,spotify spotify premium individual,medium,10,friday,0,5,morning,26,4,0
U005,anak_sultan,2024-10-25 07:37:00,miniso,miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,belanja,1,60861,60861,debit card,miniso miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,medium,10,friday,0,7,morning,76,13,0
U004,ibu_rumah_tangga,2024-10-25 13:45:00,k24,inavitamax vitamin c kapsul,kesehatan,1,167912,167912,gopay,k24 inavitamax vitamin c kapsul,medium,10,friday,0,13,afternoon,27,5,1
U001,anak_kos,2024-10-25 14:39:00,indomaret,roti sari roti coklat,makanan & minuman,1,7827,7827,qris,indomaret roti sari roti coklat,low,10,friday,0,14,afternoon,21,5,1
U003,mahasiswa,2024-10-25 17:15:00,superindo,telur ayam 1kg,makanan & minuman,2,29280,58560,qris,superindo telur ayam 1kg,medium,10,friday,0,17,evening,14,4,1
U001,anak_kos,2024-10-25 18:41:00,laundryklin,laundry kiloan 3kg,kebutuhan rumah,3,22385,67155,ovo,laundryklin laundry kiloan 3kg,medium,10,friday,0,18,evening,18,4,1
U002,karyawan,2024-10-25 23:32:00,miniso,miniso x marvel kotak bento berlapis 500ml,belanja,3,50209,150627,qris,miniso miniso x marvel kotak bento berlapis 500ml,medium,10,friday,0,23,night,42,8,1
U003,mahasiswa,2024-10-26 03:29:00,traveloka,tiket pesawat domestik,transport,1,867507,867507,gopay,traveloka tiket pesawat domestik,high,10,saturday,1,3,night,22,4,1
U004,ibu_rumah_tangga,2024-10-26 07:33:00,k24,vitamin c triman 500mg kaplet,kesehatan,1,8502,8502,debit card,k24 vitamin c triman 500mg kaplet,low,10,saturday,1,7,morning,29,6,0
U003,mahasiswa,2024-10-26 07:42:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,52080,52080,cash,shopee official store buku catatan a5 premium quality,medium,10,saturday,1,7,morning,31,8,0
U004,ibu_rumah_tangga,2024-10-26 09:31:00,telkomsel,paket internet 25gb,tagihan & utilitas,1,74675,74675,gopay,telkomsel paket internet 25gb,medium,10,saturday,1,9,morning,19,4,1
U002,karyawan,2024-10-26 13:06:00,gramedia,novel best seller,hiburan,1,91071,91071,debit card,gramedia novel best seller,medium,10,saturday,1,13,afternoon,17,4,0
U005,anak_sultan,2024-10-26 14:28:00,playstation store,voucher psn indonesia,hiburan,1,149618,149618,ovo,playstation store voucher psn indonesia,medium,10,saturday,1,14,afternoon,21,5,1
U004,ibu_rumah_tangga,2024-10-26 17:10:00,hemaviton store,hemaviton action c 10 tablet,kesehatan,1,35796,35796,qris,hemaviton store hemaviton action c 10 tablet,low,10,saturday,1,17,evening,28,7,1
U004,ibu_rumah_tangga,2024-10-27 04:29:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,2,94567,189134,cash,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,10,sunday,1,4,night,118,19,0
U004,ibu_rumah_tangga,2024-10-27 06:37:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,3,30911,92733,cash,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,medium,10,sunday,1,6,morning,116,18,0
U002,karyawan,2024-10-27 08:19:00,miniso,miniso official boneka mainan we bare bears boneka beruang standing doll plush toy boneka lembut lucu,belanja,1,138629,138629,debit card,miniso miniso official boneka mainan we bare bears boneka beruang standing doll plush toy boneka lembut lucu,medium,10,sunday,1,8,morning,101,17,0
U003,mahasiswa,2024-10-27 12:50:00,fotokopi kampus,print hitam putih,pendidikan,1,467,467,gopay,fotokopi kampus print hitam putih,low,10,sunday,1,12,afternoon,17,5,1
U002,karyawan,2024-10-27 13:19:00,tol indonesia,top up e toll,transport,1,92623,92623,gopay,tol indonesia top up e toll,medium,10,sunday,1,13,afternoon,13,6,1
U005,anak_sultan,2024-10-27 14:04:00,indomaret,aqua 600ml,makanan & minuman,1,5148,5148,qris,indomaret aqua 600ml,low,10,sunday,1,14,afternoon,10,3,1
U003,mahasiswa,2024-10-28 00:43:00,fotokopi kampus,print hitam putih,pendidikan,1,506,506,ovo,fotokopi kampus print hitam putih,low,10,monday,0,0,night,17,5,1
U005,anak_sultan,2024-10-28 02:21:00,spotify,spotify premium individual,hiburan,1,64590,64590,cash,spotify spotify premium individual,medium,10,monday,0,2,night,26,4,0
U004,ibu_rumah_tangga,2024-10-28 05:00:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,350045,350045,gopay,myrepublic tagihan wifi rumah,high,10,monday,0,5,morning,18,4,1
U002,karyawan,2024-10-28 05:04:00,xxi,tiket bioskop regular,hiburan,1,53544,53544,debit card,xxi tiket bioskop regular,medium,10,monday,0,5,morning,21,4,0
U005,anak_sultan,2024-10-28 05:57:00,xxi,tiket bioskop regular,hiburan,1,48865,48865,ovo,xxi tiket bioskop regular,low,10,monday,0,5,morning,21,4,1
U002,karyawan,2024-10-28 09:52:00,miniso,miniso kotak penyimpanan penutup tangan bening dengan kotak penyimpanan tutup 3 ukuran,belanja,2,29020,58040,cash,miniso miniso kotak penyimpanan penutup tangan bening dengan kotak penyimpanan tutup 3 ukuran,medium,10,monday,0,9,morning,86,13,0
U003,mahasiswa,2024-10-28 12:06:00,spbu vivo,revvo 90,transport,1,109874,109874,ovo,spbu vivo revvo 90,medium,10,monday,0,12,afternoon,8,4,1
U004,ibu_rumah_tangga,2024-10-28 14:37:00,miniso,miniso masker wajah tablet masker we bare bears 3 0 panda dikompresi mask tablets portable for traveling,kesehatan,1,59790,59790,cash,miniso miniso masker wajah tablet masker we bare bears 3 0 panda dikompresi mask tablets portable for traveling,medium,10,monday,0,14,afternoon,104,18,0
U004,ibu_rumah_tangga,2024-10-28 14:44:00,telkomsel,paket internet 25gb,tagihan & utilitas,1,77474,77474,gopay,telkomsel paket internet 25gb,medium,10,monday,0,14,afternoon,19,4,1
U001,anak_kos,2024-10-28 15:27:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,4,109162,436648,cash,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,10,monday,0,15,evening,74,14,0
U001,anak_kos,2024-10-28 15:49:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,3,28468,85404,qris,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,medium,10,monday,0,15,evening,116,18,1
U002,karyawan,2024-10-28 15:56:00,miniso,miniso boneka lucu sakura shiba inu cute plush toy mainan mewah lembut type 1 27cm,belanja,3,100928,302784,dana,miniso miniso boneka lucu sakura shiba inu cute plush toy mainan mewah lembut type 1 27cm,high,10,monday,0,15,evening,82,16,1
U001,anak_kos,2024-10-28 20:55:00,transjogja,tiket bus transjogja,transport,1,3266,3266,qris,transjogja tiket bus transjogja,low,10,monday,0,20,night,20,4,1
U002,karyawan,2024-10-28 21:13:00,miniso,miniso official parfum wanita eternal faith lady perfume isi 50ml,belanja,2,76085,152170,qris,miniso miniso official parfum wanita eternal faith lady perfume isi 50ml,medium,10,monday,0,21,night,65,11,1
U005,anak_sultan,2024-10-29 03:05:00,timezone,top up kartu game,hiburan,1,108092,108092,qris,timezone top up kartu game,medium,10,tuesday,0,3,night,17,5,1
U005,anak_sultan,2024-10-29 03:16:00,superindo,susu ultra milk 1l,makanan & minuman,1,18310,18310,qris,superindo susu ultra milk 1l,low,10,tuesday,0,3,night,18,5,1
U004,ibu_rumah_tangga,2024-10-29 03:49:00,k24,vitamin c kf 100mg tablet,kesehatan,1,2679,2679,gopay,k24 vitamin c kf 100mg tablet,low,10,tuesday,0,3,night,25,6,1
U003,mahasiswa,2024-10-29 05:49:00,spbu vivo,revvo 90,transport,1,122857,122857,ovo,spbu vivo revvo 90,medium,10,tuesday,0,5,morning,8,4,1
U004,ibu_rumah_tangga,2024-10-29 06:02:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,3,32376,97128,ovo,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,medium,10,tuesday,0,6,morning,116,18,1
U002,karyawan,2024-10-29 08:51:00,miniso,miniso official parfum wanita eternal faith lady perfume isi 50ml,belanja,1,65386,65386,dana,miniso miniso official parfum wanita eternal faith lady perfume isi 50ml,medium,10,tuesday,0,8,morning,65,11,1
U001,anak_kos,2024-10-29 11:09:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,2,73350,146700,dana,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,medium,10,tuesday,0,11,afternoon,78,12,1
U001,anak_kos,2024-10-29 14:11:00,miniso,miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,kebutuhan rumah,1,34779,34779,qris,miniso miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,low,10,tuesday,0,14,afternoon,104,15,1
U002,karyawan,2024-10-29 15:10:00,superindo,bayam segar,makanan & minuman,1,12603,12603,ovo,superindo bayam segar,low,10,tuesday,0,15,evening,11,3,1
U002,karyawan,2024-10-29 16:10:00,superindo,daging ayam fillet,makanan & minuman,2,66914,133828,debit card,superindo daging ayam fillet,medium,10,tuesday,0,16,evening,18,4,0
U004,ibu_rumah_tangga,2024-10-29 22:35:00,laundryklin,laundry kiloan 3kg,kebutuhan rumah,1,19650,19650,dana,laundryklin laundry kiloan 3kg,low,10,tuesday,0,22,night,18,4,1
U004,ibu_rumah_tangga,2024-10-30 00:10:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,153348,153348,cash,bpjs iuran bpjs kesehatan,medium,10,wednesday,0,0,night,20,4,0
U002,karyawan,2024-10-30 00:48:00,tol indonesia,top up e toll,transport,1,96749,96749,ovo,tol indonesia top up e toll,medium,10,wednesday,0,0,night,13,6,1
U002,karyawan,2024-10-30 04:00:00,shell,shell super,transport,1,146982,146982,gopay,shell shell super,medium,10,wednesday,0,4,night,11,3,1
U002,karyawan,2024-10-30 06:53:00,timezone,top up kartu game,hiburan,1,97490,97490,cash,timezone top up kartu game,medium,10,wednesday,0,6,morning,17,5,0
U004,ibu_rumah_tangga,2024-10-30 07:16:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,1,99266,99266,dana,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,medium,10,wednesday,0,7,morning,74,14,1
U001,anak_kos,2024-10-30 07:25:00,grab,grabbike,transport,1,23273,23273,qris,grab grabbike,low,10,wednesday,0,7,morning,8,2,1
U002,karyawan,2024-10-30 07:28:00,miniso,miniso diffuser humidifier mist purifier pelembab kipas kw jsq11 cool pelembab udara,belanja,1,154061,154061,gopay,miniso miniso diffuser humidifier mist purifier pelembab kipas kw jsq11 cool pelembab udara,medium,10,wednesday,0,7,morning,84,13,1
U001,anak_kos,2024-10-30 07:45:00,simply fresh,laundry express,kebutuhan rumah,1,37328,37328,debit card,simply fresh laundry express,low,10,wednesday,0,7,morning,15,4,0
U001,anak_kos,2024-10-30 09:00:00,parkir malioboro,parkir motor,transport,1,3293,3293,gopay,parkir malioboro parkir motor,low,10,wednesday,0,9,morning,12,4,1
U005,anak_sultan,2024-10-30 09:40:00,warmindo,mie dok dok,makanan & minuman,1,19458,19458,gopay,warmindo mie dok dok,low,10,wednesday,0,9,morning,11,4,1
U004,ibu_rumah_tangga,2024-10-30 11:45:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,4,106742,426968,gopay,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,10,wednesday,0,11,afternoon,74,14,1
U005,anak_sultan,2024-10-30 18:39:00,miniso,miniso x marvel kotak bento berlapis 500ml,belanja,2,53408,106816,cash,miniso miniso x marvel kotak bento berlapis 500ml,medium,10,wednesday,0,18,evening,42,8,0
U005,anak_sultan,2024-10-30 18:52:00,steam,top up steam wallet,hiburan,1,114442,114442,debit card,steam top up steam wallet,medium,10,wednesday,0,18,evening,19,5,0
U001,anak_kos,2024-10-30 22:14:00,pertamina,pertalite,transport,1,99736,99736,cash,pertamina pertalite,medium,10,wednesday,0,22,night,9,2,0
U004,ibu_rumah_tangga,2024-10-30 22:28:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,324051,324051,cash,myrepublic tagihan wifi rumah,high,10,wednesday,0,22,night,18,4,0
U005,anak_sultan,2024-10-30 22:37:00,shopee official store,arutala kopi toraja rantebua robusta coffee indonesia 100 gr,makanan & minuman,2,31517,63034,dana,shopee official store arutala kopi toraja rantebua robusta coffee indonesia 100 gr,medium,10,wednesday,0,22,night,60,12,1
